"dod_nbr","dod_so","dod_line","dod_part","dod_qty","do_um","do_status","SPB Create Date"
"55101112","55100698","2","222-2871-1LT","30.00","EA","2","2021-02-05"
"55101113","55100699","1","245-4122-1LT","3.00","EA","2","2021-02-05"
"55101113","55100699","2","245-5542-1LT","3.00","EA","2","2021-02-05"
"55101113","55100699","3","245-0001-1LT","6.00","EA","2","2021-02-05"
"55101113","55100699","5","245-0106-1LT","3.00","EA","2","2021-02-05"
"55101114","55100700","1","430-5050-1LTSET","12.00","EA","2","2021-02-05"
"55101114","55100700","2","430-5054-1LTSET","6.00","EA","2","2021-02-05"
"55101115","55100701","1","534-0620-1LTSET","12.00","EA","2","2021-02-05"
"55101116","55100706","2","222-2261-1LT","6.00","EA","2","2021-02-05"
"55101116","55100706","3","222-2548-1LT","2.00","EA","2","2021-02-05"
"55101116","55100706","4","222-2871-1LT","24.00","EA","2","2021-02-05"
"55101116","55100706","5","222-4106-1LT","1.00","EA","2","2021-02-05"
"55101116","55100706","6","222-1606-1LT","2.00","EA","2","2021-02-05"
"55101116","55100706","7","222-3118-1LT","3.00","EA","2","2021-02-05"
"55101117","55100707","1","223-1504-1LT","3.00","EA","2","2021-02-05"
"55101117","55100707","2","223-3834-1LT","2.00","EA","2","2021-02-05"
"55101117","55100707","3","223-5384-1LT","1.00","EA","2","2021-02-05"
"55101117","55100707","4","223-6678-1LT","1.00","EA","2","2021-02-05"
"55101117","55100707","5","223-8490-1LT","1.00","EA","2","2021-02-05"
"55101117","55100707","6","223-7631-1LT","2.00","EA","2","2021-02-05"
"55101117","55100707","7","223-7638-1LT","1.00","EA","2","2021-02-05"
"55101118","55100708","6","245-4428-1LT","1.00","EA","2","2021-02-05"
"55101118","55100708","7","222-0001-1LT","36.00","EA","2","2021-02-05"
"55101118","55100708","1","223-5676-1LT","3.00","EA","2","2021-02-05"
"55101118","55100708","2","245-0001-1LT","6.00","EA","2","2021-02-05"
"55101118","55100708","3","245-0101-1LT","1.00","EA","2","2021-02-05"
"55101118","55100708","4","245-1342-1LT","1.00","EA","2","2021-02-05"
"55101118","55100708","5","245-4407-1LT","1.00","EA","2","2021-02-05"
"55101119","55100709","1","222-0020-1LT","12.00","EA","2","2021-02-05"
"55101119","55100709","2","222-1156-1LT","5.00","EA","2","2021-02-05"
"55101119","55100709","3","222-1176-1LT","4.00","EA","2","2021-02-05"
"55101119","55100709","4","222-1231-1LT","2.00","EA","2","2021-02-05"
"55101119","55100709","5","222-1317-1LT","2.00","EA","2","2021-02-05"
"55101119","55100709","6","222-1342-1LT","2.00","EA","2","2021-02-05"
"55101120","55100710","1","083-2626-0.9LT","18.00","EA","2","2021-02-05"
"55101120","55100710","2","292-A001-2.5LT","8.00","EA","2","2021-02-05"
"55101120","55100710","4","281-A001-5KG","8.00","EA","2","2021-02-05"
"55101121","55100711","1","222-1187-1LT","24.00","EA","2","2021-02-05"
"55101122","55100712","2","245-5542-1LT","6.00","EA","2","2021-02-05"
"55101122","55100712","4","222-6352-1LT","6.00","EA","2","2021-02-05"
"55101122","55100712","5","223-3819-1LT","3.00","EA","2","2021-02-05"
"55101122","55100712","6","223-6445-1LT","3.00","EA","2","2021-02-05"
"55101123","55100713","2","222-2261-1LT","6.00","EA","2","2021-02-05"
"55101123","55100713","3","222-6621-1LT","12.00","EA","2","2021-02-05"
"55101123","55100713","4","222-2871-1LT","30.00","EA","2","2021-02-05"
"55101123","55100713","5","222-4456-1LT","3.00","EA","2","2021-02-05"
"55101123","55100713","6","222-2409-1LT","2.00","EA","2","2021-02-05"
"55101123","55100713","7","222-9405-1LT","2.00","EA","2","2021-02-05"
"55101124","55100714","1","222-1423-1LT","2.00","EA","2","2021-02-05"
"55101124","55100714","2","222-1422-1LT","2.00","EA","2","2021-02-05"
"55101124","55100714","4","222-3285-1LT","2.00","EA","2","2021-02-05"
"55101124","55100714","5","245-3168-1LT","2.00","EA","2","2021-02-05"
"55101124","55100714","7","245-2190-1LT","2.00","EA","2","2021-02-05"
"55101125","55100715","1","430-5040-1LTSET","30.00","EA","2","2021-02-05"
"55101125","55100715","2","430-5054-1LTSET","6.00","EA","2","2021-02-05"
"55101126","55100716","1","222-0020-1LT","6.00","EA","2","2021-02-05"
"55101127","55100719","1","222-0001-1LT","6.00","EA","2","2021-02-05"
"55101127","55100719","2","222-2871-1LT","6.00","EA","2","2021-02-05"
"55101128","55100720","1","245-1487-1LT","3.00","EA","2","2021-02-05"
"55101128","55100720","2","245-1624-1LT","8.00","EA","2","2021-02-05"
"55101128","55100720","3","222-0001-1LT","12.00","EA","2","2021-02-05"
"55101128","55100720","4","222-2833-1LT","6.00","EA","2","2021-02-05"
"55101128","55100720","5","223-8243-1LT","4.00","EA","2","2021-02-05"
"55101128","55100720","6","083-5703-0.9LT","4.00","EA","2","2021-02-05"
"55101128","55100720","7","281-A001-25KG","1.00","EA","2","2021-02-05"
"55101129","55100721","1","292-D001-2.5LT","4.00","EA","2","2021-02-05"
"55101129","55100721","2","799-E-1LT","1.00","EA","2","2021-02-05"
"55101130","55100722","2","083-2814-0.9LT","6.00","EA","2","2021-02-05"
"55101130","55100722","3","083-7611-0.9LT","3.00","EA","2","2021-02-05"
"55101130","55100722","4","083-6619-0.9LT","2.00","EA","2","2021-02-05"
"55101130","55100722","5","083-8211-0.9LT","6.00","EA","2","2021-02-05"
"55101131","55100723","1","083-8722-0.9LT","3.00","EA","2","2021-02-05"
"55101131","55100723","2","083-8754-0.9LT","2.00","EA","2","2021-02-05"
"55101131","55100723","3","245-2729-1LT","2.00","EA","2","2021-02-05"
"55101131","55100723","4","245-3118-1LT","2.00","EA","2","2021-02-05"
"55101131","55100723","5","245-0001-1LT","3.00","EA","2","2021-02-05"
"55101131","55100723","6","222-1316-1LT","6.00","EA","2","2021-02-05"
"55101131","55100723","7","222-1187-1LT","2.00","EA","2","2021-02-05"
"55101132","55100724","1","222-2833-1LT","6.00","EA","2","2021-02-05"
"55101132","55100724","2","222-2871-1LT","6.00","EA","2","2021-02-05"
"55101132","55100724","3","223-8243-1LT","2.00","EA","2","2021-02-05"
"55101132","55100724","4","222-2651-1LT","2.00","EA","2","2021-02-05"
"55101132","55100724","5","430-5040-1LTSET","3.00","EA","2","2021-02-05"
"55101133","55100725","1","281-C001-25KG","1.00","EA","2","2021-02-05"
"55101133","55100725","2","267-A001-2.5LT","4.00","EA","2","2021-02-05"
"55101133","55100725","3","267-B001-2.5LT","4.00","EA","2","2021-02-05"
"55101133","55100725","4","267-D001-2.5LT","4.00","EA","2","2021-02-05"
"55101133","55100725","5","292-D001-2.5LT","4.00","EA","2","2021-02-05"
"55101133","55100725","6","799-B-1LT","2.00","EA","2","2021-02-05"
"55101133","55100725","7","799-RN-1LT","1.00","EA","2","2021-02-05"
"55101134","55100726","1","105-3562-0.9LTSET","6.00","EA","2","2021-02-05"
"55101134","55100726","2","105-0099-0.9LTSET","24.00","EA","2","2021-02-05"
"55101135","55100727","2","245-1089-1LT","6.00","EA","2","2021-02-05"
"55101135","55100727","3","245-2773-1LT","6.00","EA","2","2021-02-05"
"55101135","55100727","4","430-5040-1LTSET","12.00","EA","2","2021-02-05"
"55101136","55100728","1","430-5050-1LTSET","6.00","EA","2","2021-02-05"
"55101136","55100728","2","223-5668-1LT","6.00","EA","2","2021-02-05"
"55101136","55100728","3","222-0001-1LT","6.00","EA","2","2021-02-05"
"55101136","55100728","4","223-9481-1LT","6.00","EA","2","2021-02-05"
"55101136","55100728","5","222-4122-1LT","6.00","EA","2","2021-02-05"
"55101137","55100729","1","083-8722-0.9LT","9.00","EA","2","2021-02-05"
"55101137","55100729","2","083-3566-0.9LT","3.00","EA","2","2021-02-05"
"55101138","55100702","1","222-0001-1LT","18.00","EA","2","2021-02-05"
"55101138","55100702","2","222-2833-1LT","18.00","EA","2","2021-02-05"
"55101138","55100702","3","222-2871-1LT","18.00","EA","2","2021-02-05"
"55101138","55100702","4","222-1316-1LT","6.00","EA","2","2021-02-05"
"55101138","55100702","5","222-1317-1LT","6.00","EA","2","2021-02-05"
"55101138","55100702","6","222-3118-1LT","6.00","EA","2","2021-02-05"
"55101138","55100702","7","222-3537-1LT","6.00","EA","2","2021-02-05"
"55101139","55100703","1","222-5542-1LT","6.00","EA","2","2021-02-05"
"55101139","55100703","2","222-0119-1LT","3.00","EA","2","2021-02-05"
"55101139","55100703","4","222-1407-1LT","3.00","EA","2","2021-02-05"
"55101139","55100703","6","222-2617-1LT","3.00","EA","2","2021-02-05"
"55101139","55100703","7","222-2729-1LT","3.00","EA","2","2021-02-05"
"55101139","55100703","8","222-2770-1LT","3.00","EA","2","2021-02-05"
"55101140","55100704","1","222-3168-1LT","3.00","EA","2","2021-02-05"
"55101140","55100704","2","222-3285-1LT","3.00","EA","2","2021-02-05"
"55101140","55100704","4","222-4455-1LT","3.00","EA","2","2021-02-05"
"55101140","55100704","5","222-1342-1LT","2.00","EA","2","2021-02-05"
"55101140","55100704","6","223-5283-1LT","3.00","EA","2","2021-02-05"
"55101140","55100704","7","223-9442-1LT","2.00","EA","2","2021-02-05"
"55101141","55100705","1","223-9444-1LT","2.00","EA","2","2021-02-05"
"55101141","55100705","2","223-0405-1LT","3.00","EA","2","2021-02-05"
"55101141","55100705","3","223-3819-1LT","3.00","EA","2","2021-02-05"
"55101141","55100705","4","222-0001-200ML","24.00","EA","2","2021-02-05"
"55101141","55100705","5","430-5040-1LTSET","6.00","EA","2","2021-02-05"
"55101142","55100730","1","534-0600-1LTSET","6.00","EA","2","2021-02-05"
"55101143","55100731","1","105-0001-0.9LTSET","6.00","EA","2","2021-02-05"
"55101143","55100731","2","105-0104-0.9LTSET","6.00","EA","2","2021-02-05"
"55101143","55100731","3","083-0009-0.9LT","3.00","EA","2","2021-02-05"
"55101143","55100731","5","083-5701-0.9LT","6.00","EA","2","2021-02-05"
"55101143","55100731","6","222-4278-1LT","3.00","EA","2","2021-02-05"
"55101143","55100731","7","222-2165-1LT","5.00","EA","2","2021-02-05"
"55101144","55100732","1","223-6363-1LT","3.00","EA","2","2021-02-05"
"55101145","55100733","1","222-0020-1LT","6.00","EA","2","2021-02-05"
"55101146","55100734","1","083-0013-0.9LT","6.00","EA","2","2021-02-05"
"55101146","55100734","2","083-3566-0.9LT","12.00","EA","2","2021-02-05"
"55101146","55100734","3","083-3568-0.9LT","12.00","EA","2","2021-02-05"
"55101146","55100734","4","083-6306-0.9LT","12.00","EA","2","2021-02-05"
"55101146","55100734","5","281-A001-25KG","5.00","EA","2","2021-02-05"
"55101146","55100734","6","268-A001-2.5LT","4.00","EA","2","2021-02-05"
"55101147","55100735","1","268-C001-2.5LT","4.00","EA","2","2021-02-05"
"55101147","55100735","2","268-D001-2.5LT","4.00","EA","2","2021-02-05"
"55101148","55100736","1","222-2871-1LT","12.00","EA","2","2021-02-05"
"55101148","55100736","2","222-2833-1LT","6.00","EA","2","2021-02-05"
"55101148","55100736","3","222-2261-1LT","6.00","EA","2","2021-02-05"
"55101148","55100736","4","222-1316-1LT","6.00","EA","2","2021-02-05"
"55101148","55100736","5","222-2871-200ML","12.00","EA","2","2021-02-05"
"55101148","55100736","6","222-0006-200ML","12.00","EA","2","2021-02-05"
"55101148","55100736","7","222-4479-200ML","12.00","EA","2","2021-02-05"
"55101149","55100737","1","245-2651-1LT","2.00","EA","2","2021-02-05"
"55101149","55100737","2","267-A001-20LT","2.00","EA","2","2021-02-05"
"55101149","55100737","3","292-A001-2.5LT","2.00","EA","2","2021-02-05"
"55101149","55100737","4","222-1729-1LT","2.00","EA","2","2021-02-05"
"55101149","55100737","5","222-1317-1LT","6.00","EA","2","2021-02-05"
"55101150","55100738","2","083-0612-0.9LT","6.00","EA","2","2021-02-05"
"55101150","55100738","3","083-5478-0.9LT","6.00","EA","2","2021-02-05"
"55101150","55100738","5","083-0020-0.9LT","6.00","EA","2","2021-02-05"
"55101150","55100738","6","083-0001-0.9LT","12.00","EA","2","2021-02-05"
"55101150","55100738","7","591-0001-20LT","2.00","EA","2","2021-02-05"
"55101151","55100739","1","267-A001-2.5LT","8.00","EA","2","2021-02-05"
"55101151","55100739","2","281-A001-5KG","12.00","EA","2","2021-02-05"
"55101151","55100739","3","281-A001-25KG","5.00","EA","2","2021-02-05"
"55101151","55100739","4","281-C001-5KG","4.00","EA","2","2021-02-05"
"55101151","55100739","5","292-A001-2.5LT","4.00","EA","2","2021-02-05"
"55101151","55100739","6","292-A001-20LT","1.00","EA","2","2021-02-05"
"55101152","55100740","1","245-2102-1LT","3.00","EA","2","2021-02-05"
"55101152","55100740","2","534-0600-1LTSET","12.00","EA","2","2021-02-05"
"55101152","55100740","3","534-0620-1LTSET","6.00","EA","2","2021-02-05"
"55101153","55100741","1","105-0001-0.9LTSET","6.00","EA","2","2021-02-05"
"55101154","55100742","1","222-4278-1LT","6.00","EA","2","2021-02-05"
"55101155","55100743","1","223-1505-1LT","6.00","EA","2","2021-02-05"
"55101156","55100744","1","267-2290-2.5LT","4.00","EA","2","2021-02-05"
"55101157","55100745","1","105-0001-0.9LTSET","2.00","EA","2","2021-02-05"
"55101158","55100746","1","222-2261-1LT","2.00","EA","2","2021-02-05"
"55101158","55100746","2","222-3285-1LT","2.00","EA","2","2021-02-05"
"55101158","55100746","3","222-6242-1LT","2.00","EA","2","2021-02-05"
"55101158","55100746","4","222-6621-1LT","2.00","EA","2","2021-02-05"
"55101158","55100746","5","223-8243-1LT","2.00","EA","2","2021-02-05"
"55101159","55100747","1","222-2833-1LT","36.00","EA","2","2021-02-05"
"55101159","55100747","2","222-2871-1LT","12.00","EA","2","2021-02-05"
"55101159","55100747","3","083-0001-0.9LT","6.00","EA","2","2021-02-05"
"55101159","55100747","4","083-2814-0.9LT","3.00","EA","2","2021-02-05"
"55101159","55100747","6","222-0001-1LT","24.00","EA","2","2021-02-05"
"55101159","55100747","7","222-1522-1LT","3.00","EA","2","2021-02-05"
"55101160","55100748","1","222-2773-1LT","3.00","EA","2","2021-02-05"
"55101160","55100748","3","222-3552-1LT","3.00","EA","2","2021-02-05"
"55101160","55100748","4","222-6237-1LT","12.00","EA","2","2021-02-05"
"55101160","55100748","6","222-7314-1LT","6.00","EA","2","2021-02-05"
"55101160","55100748","7","245-2548-1LT","2.00","EA","2","2021-02-05"
"55101161","55100749","1","245-6237-1LT","2.00","EA","2","2021-02-05"
"55101162","55100750","1","281-A001-5KG","8.00","EA","2","2021-02-05"
"55101162","55100750","2","105-0020-0.9LTSET","2.00","EA","2","2021-02-05"
"55101162","55100750","3","105-5476-0.9LTSET","2.00","EA","2","2021-02-05"
"55101162","55100750","4","083-0020-0.9LT","6.00","EA","2","2021-02-05"
"55101162","55100750","5","083-0612-0.9LT","3.00","EA","2","2021-02-05"
"55101162","55100750","6","083-2814-0.9LT","3.00","EA","2","2021-02-05"
"55101163","55100751","1","222-0001-1LT","6.00","EA","2","2021-02-05"
"55101163","55100751","2","223-0405-1LT","3.00","EA","2","2021-02-05"
"55101163","55100751","3","222-1342-1LT","6.00","EA","2","2021-02-05"
"55101163","55100751","4","222-1487-1LT","3.00","EA","2","2021-02-05"
"55101163","55100751","5","222-2179-1LT","3.00","EA","2","2021-02-05"
"55101163","55100751","6","222-3435-1LT","3.00","EA","2","2021-02-05"
"55101163","55100751","7","222-7314-1LT","3.00","EA","2","2021-02-05"
"55101164","55100752","1","223-7643-1LT","3.00","EA","2","2021-02-05"
"55101165","55100753","1","105-0001-0.9LTSET","1.00","EA","2","2021-02-05"
"55101166","55100754","1","268-A001-2.5LT","4.00","EA","2","2021-02-05"
"55101167","55100755","1","245-1316-1LT","3.00","EA","2","2021-02-06"
"55101167","55100755","2","245-1342-1LT","3.00","EA","2","2021-02-06"
"55101167","55100755","3","245-3207-1LT","3.00","EA","2","2021-02-06"
"55101167","55100755","4","245-2729-1LT","3.00","EA","2","2021-02-06"
"55101167","55100755","5","430-5040-1LTSET","12.00","EA","2","2021-02-06"
"55101168","55100756","1","222-3118-1LT","3.00","EA","2","2021-02-06"
"55101168","55100756","2","222-3537-1LT","3.00","EA","2","2021-02-06"
"55101168","55100756","3","083-0001-0.9LT","24.00","EA","2","2021-02-06"
"55101168","55100756","4","083-3108-0.9LT","6.00","EA","2","2021-02-06"
"55101168","55100756","6","267-A001-20LT","1.00","EA","2","2021-02-06"
"55101168","55100756","7","292-C001-2.5LT","4.00","EA","2","2021-02-06"
"55101169","55100757","1","222-7314-1LT","6.00","EA","2","2021-02-08"
"55101169","55100757","2","222-2833-1LT","6.00","EA","2","2021-02-08"
"55101169","55100757","3","222-1176-1LT","6.00","EA","2","2021-02-08"
"55101169","55100757","4","222-2179-1LT","9.00","EA","2","2021-02-08"
"55101170","55100758","1","222-1317-1LT","6.00","EA","2","2021-02-08"
"55101170","55100758","2","083-0020-0.9LT","6.00","EA","2","2021-02-08"
"55101170","55100758","4","083-8212-0.9LT","4.00","EA","2","2021-02-08"
"55101171","55100759","1","281-A001-5KG","4.00","EA","2","2021-02-08"
"55101171","55100759","2","292-D001-2.5LT","4.00","EA","2","2021-02-08"
"55101171","55100759","3","268-A001-2.5LT","4.00","EA","2","2021-02-08"
"55101171","55100759","4","267-A001-2.5LT","4.00","EA","2","2021-02-08"
"55101171","55100759","5","267-C001-2.5LT","4.00","EA","2","2021-02-08"
"55101172","55100760","1","591-0001-2.5LT","8.00","EA","2","2021-02-08"
"55101172","55100760","2","591-0001-20LT","2.00","EA","2","2021-02-08"
"55101172","55100760","3","222-1156-1LT","3.00","EA","2","2021-02-08"
"55101172","55100760","4","222-1487-1LT","3.00","EA","2","2021-02-08"
"55101172","55100760","5","083-0009-0.9LT","6.00","EA","2","2021-02-08"
"55101172","55100760","6","083-6304-0.9LT","6.00","EA","2","2021-02-08"
"55101173","55100761","1","083-9425-0.9LT","6.00","EA","2","2021-02-08"
"55101173","55100761","3","292-2290-2.5LT","4.00","EA","2","2021-02-08"
"55101173","55100761","4","267-A001-2.5LT","4.00","EA","2","2021-02-08"
"55101173","55100761","5","267-D001-2.5LT","2.00","EA","2","2021-02-08"
"55101173","55100761","6","281-A001-5KG","4.00","EA","2","2021-02-08"
"55101173","55100761","7","281-A001-25KG","3.00","EA","2","2021-02-08"
"55101174","55100762","1","281-C001-5KG","4.00","EA","2","2021-02-08"
"55101174","55100762","2","292-A001-2.5LT","4.00","EA","2","2021-02-08"
"55101174","55100762","3","292-A001-20LT","1.00","EA","2","2021-02-08"
"55101175","55100763","1","591-0001-2.5LT","4.00","EA","2","2021-02-08"
"55101175","55100763","2","222-2770-1LT","3.00","EA","2","2021-02-08"
"55101175","55100763","3","222-2833-1LT","6.00","EA","2","2021-02-08"
"55101176","55100764","5","222-2261-1LT","3.00","EA","2","2021-02-08"
"55101176","55100764","6","083-2626-0.9LT","3.00","EA","2","2021-02-08"
"55101176","55100764","7","083-3566-0.9LT","3.00","EA","2","2021-02-08"
"55101176","55100764","1","281-A001-5KG","4.00","EA","2","2021-02-08"
"55101176","55100764","2","292-B001-2.5LT","4.00","EA","2","2021-02-08"
"55101176","55100764","3","223-1504-1LT","3.00","EA","2","2021-02-08"
"55101176","55100764","4","223-2726-1LT","3.00","EA","2","2021-02-08"
"55101177","55100765","1","083-6512-0.9LT","6.00","EA","2","2021-02-08"
"55101177","55100765","2","083-8352-0.9LT","6.00","EA","2","2021-02-08"
"55101177","55100765","3","223-1537-1LT","3.00","EA","2","2021-02-08"
"55101177","55100765","4","741-0000-0.2LT","12.00","EA","2","2021-02-08"
"55101177","55100765","6","281-2290-25KG","1.00","EA","2","2021-02-08"
"55101177","55100765","7","281-2290-5KG","4.00","EA","2","2021-02-08"
"55101178","55100766","1","591-0001-2.5LT","8.00","EA","2","2021-02-08"
"55101178","55100766","2","222-1176-1LT","3.00","EA","2","2021-02-08"
"55101178","55100766","3","222-0001-1LT","12.00","EA","2","2021-02-08"
